Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
468,2.9411764705882355,3.0,1.9863013698630136,0.38234125593026247,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,0.0,5.0,4.444444444444445,7.5,5.072463768115942,7.5,1.0,1.0,8.0,8.0,3.0,1.4000000000000001,3.0,4.0,1.0,3.0,3.0,3.0,3.0,0.6839121190644932,5.0,0.0,1.464041095890411,1.1914893617021276,1.0,0.0,1.0,4.0,1.1636210880067213,3.6610169491525424,0.0,2.467972871137905,0.0,0.0,2.5,5.0,3.75,3.333333333333333,2.0,3.8461538461538463,6.0,5.0,2.0,1.0,1.5064102564102564,2.0,2.0,2.096774193548387,4.0,4.0,2.0,1.1797752808988764,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.545454545454545,2.5,8.0,4.0,146500.0
994,2.3529411764705883,3.0,1.6095890410958904,0.35270747154642546,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,5.555555555555555,5.0,9.63768115942029,9.333333333333334,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,3.210616438356164,1.227495908346972,1.0,0.0,1.0,4.0,0.8737660155429532,3.6319612590799033,0.0,2.1966842501883947,0.0,0.0,5.0,5.0,3.75,3.333333333333333,2.0,3.076923076923077,6.0,0.0,2.0,1.0,3.525641025641026,1.0,4.0,3.790322580645161,4.0,4.0,2.0,0.0,0.4716981132075472,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.363636363636363,0.0,6.0,5.0,173900.0
1454,0.0,3.0,2.363013698630137,0.7439762555797051,1.0,0.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,2.0,4.444444444444445,5.0,9.710144927536232,9.333333333333334,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,4.88013698630137,1.8657937806873979,1.0,0.0,1.0,4.0,1.692921655114472,0.0,0.0,1.5184626978146196,0.0,0.0,2.5,0.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,0.0,2.0,1.0,3.558653846153854,2.0,0.0,0.0,4.0,4.0,2.0,0.25280898876404495,0.7547169811320754,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.454545454545454,0.0,8.0,0.0,84500.0
474,0.0,3.0,3.047945205479452,0.6392764495547921,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,7.777777777777778,5.0,9.710144927536232,9.5,1.0,1.0,12.0,13.0,1.0,1.9,2.0,4.0,2.0,0.0,3.0,1.0,2.0,2.391920623671155,5.0,0.0,2.679794520547945,3.2340425531914896,1.0,0.0,1.0,4.0,3.4488552825036756,0.0,0.0,3.0934438583270536,3.333333333333333,0.0,5.0,0.0,2.5,3.333333333333333,2.0,3.8461538461538463,6.0,2.5,0.0,1.0,3.557692307692308,1.0,6.0,6.102150537634409,4.0,4.0,2.0,1.75561797752809,0.8490566037735848,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.454545454545454,2.5,6.0,5.0,440000.0
621,0.5882352941176471,3.0,0.821917808219178,0.3247563626165603,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,2.2222222222222223,2.5,3.0434782608695654,0.0,1.0,1.0,11.0,12.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,1.0,0.07264351523742027,5.0,0.0,3.523116438356164,1.414075286415712,1.0,4.0,0.0,1.0,1.1132115101869355,0.0,0.0,0.9984928409947249,3.333333333333333,0.0,2.5,0.0,2.5,3.333333333333333,3.0,2.307692307692308,6.0,0.0,2.0,5.0,1.1128205128205133,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.9881422924901185,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.272727272727273,5.0,8.0,4.0,67000.0
1283,0.0,3.0,1.36986301369863,0.35055738624412813,1.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,4.444444444444445,7.5,7.608695652173914,9.666666666666666,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,0.9425939050318922,4.0,0.9436435124508519,1.558219178082192,1.702127659574468,1.0,4.0,1.0,4.0,1.482881747532031,0.0,0.0,1.3300678221552373,0.0,0.0,5.0,0.0,3.75,3.333333333333333,2.0,2.307692307692308,6.0,0.0,2.0,5.0,2.628205128205128,2.0,4.0,3.2526881720430105,4.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,7.272727272727273,7.5,8.0,4.0,150500.0
235,2.3529411764705883,3.0,1.5178082191780826,0.3062001916380378,1.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,5.555555555555555,5.0,9.420289855072463,8.666666666666668,1.0,1.0,12.0,13.0,1.0,0.4717500000000001,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.1073706591070163,5.0,0.0,1.0059931506849316,1.407528641571195,1.0,0.0,1.0,4.0,1.1048099138836378,5.326876513317192,0.0,3.063300678221552,3.333333333333333,0.0,5.0,5.0,5.0,3.333333333333333,2.0,4.615384615384616,6.0,5.0,4.0,3.0,3.4294871794871797,0.0,4.0,2.956989247311828,4.0,4.0,2.0,2.0224719101123596,0.646900269541779,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6363636363636367,10.0,8.0,4.0,216500.0
804,2.3529411764705883,3.0,2.945205479452055,0.5885157400266423,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8.88888888888889,5.0,9.855072463768117,9.833333333333332,3.0,1.0,12.0,13.0,3.0,2.6500000000000004,0.0,4.0,2.0,0.0,3.0,1.0,5.0,0.0,5.0,0.0,7.4229452054794525,2.8379705400982,1.0,0.0,1.0,4.0,2.940558706154169,5.268765133171913,0.0,4.687264506405426,0.0,0.0,7.5,5.0,5.0,3.333333333333333,0.0,7.6923076923076925,6.0,2.5,2.0,3.0,3.6538461538461537,1.0,6.0,6.854838709677419,4.0,4.0,2.0,0.3651685393258427,2.2911051212938007,0.0,0.0,3.333333333333333,0.0,0.0,2.0,2.0,0.0,0.0,7.5,6.0,5.0,582933.0
846,3.8235294117647056,3.0,2.193150684931507,0.7173338942251513,1.0,0.0,0.0,3.0,0.0,1.0,0.0,19.0,5.0,2.0,0.0,6.0,4.444444444444445,5.0,7.463768115942029,5.166666666666667,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,0.0,2.4627923458540044,5.0,0.0,0.0,2.2749590834697218,1.0,4.0,1.0,4.0,2.871245536651964,0.0,0.0,2.575357950263753,3.333333333333333,0.0,5.0,0.0,3.75,3.333333333333333,3.0,3.076923076923077,3.0,5.0,4.0,2.0,2.564102564102564,0.0,4.0,4.106182795698925,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.5,8.0,4.0,171000.0
299,2.3529411764705883,3.0,2.363013698630137,0.4861062422585244,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,5.555555555555555,6.25,6.956521739130435,3.0,4.0,1.0,6.0,1.0,1.0,2.28125,2.0,4.0,1.0,3.0,3.0,3.0,0.0,0.6803685329553508,4.0,1.146788990825688,0.6121575342465754,1.148936170212766,1.0,2.0,1.0,4.0,1.4849821466078557,3.3995157384987893,0.0,2.654483798040693,0.0,5.0,2.5,10.0,3.75,3.333333333333333,3.0,3.8461538461538463,6.0,2.5,2.0,1.0,2.33974358974359,2.0,4.0,3.6223118279569895,4.0,4.0,2.0,1.5730337078651684,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.545454545454545,2.5,8.0,4.0,175000.0
1273,0.0,3.0,1.7825342465753422,0.5714552805627614,1.0,0.0,0.0,3.0,0.0,1.0,0.0,19.0,2.0,2.0,0.0,2.0,4.444444444444445,6.25,6.739130434782608,2.5,3.0,1.0,6.0,10.0,1.0,0.7124999999999999,3.0,4.0,1.0,3.0,3.0,3.0,1.0,0.9922041105598867,3.0,2.45740498034076,0.0,1.530278232405892,1.0,4.0,1.0,4.0,1.2623398445704683,0.0,0.0,1.1322532027128862,3.333333333333333,0.0,2.5,0.0,3.75,3.333333333333333,3.0,2.307692307692308,6.0,0.0,1.0,1.0,2.2435897435897436,2.0,2.0,1.935483870967742,4.0,4.0,2.0,1.2640449438202248,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,9.09090909090909,0.0,8.0,4.0,137000.0
1440,2.3529411764705883,3.0,2.0205479452054793,0.48068428801794855,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,7.0,6.666666666666666,6.25,7.753623188405797,4.833333333333333,3.0,1.0,6.0,6.0,1.0,0.6,3.0,4.0,1.0,3.0,3.0,3.0,2.0,0.5581148121899362,4.0,0.7208387942332896,0.488013698630137,0.8821603927986907,1.0,4.0,1.0,4.0,1.482881747532031,3.3171912832929786,0.0,2.620572720422005,0.0,0.0,5.0,5.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,2.5,4.0,1.0,2.692307692307692,1.0,4.0,3.696236559139785,4.0,4.0,2.0,0.0,1.1859838274932615,2.1343873517786562,0.0,0.0,0.0,1.0,2.0,2.0,0.0,9.09090909090909,2.5,8.0,4.0,197000.0
1214,3.5294117647058827,3.0,1.7301369863013694,0.4181448503119961,1.0,0.0,0.0,3.0,0.0,1.0,0.0,19.0,2.0,2.0,0.0,7.0,3.333333333333333,10.0,6.739130434782608,8.5,1.0,1.0,12.0,13.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,1.1481218993621545,5.0,0.0,0.0,1.060556464811784,1.0,0.0,1.0,4.0,1.3148498214660786,0.0,0.0,1.1793519216277317,3.333333333333333,5.0,0.0,0.0,0.0,3.333333333333333,3.0,0.7692307692307693,6.0,0.0,4.0,1.0,2.2435897435897436,2.0,2.0,2.446236559139785,4.0,4.0,2.0,0.6179775280898876,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.6363636363636367,0.0,8.0,4.0,145000.0
208,0.0,3.0,1.6904109589041096,0.5231718432307368,1.0,0.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,3.333333333333333,5.0,6.3768115942028984,1.6666666666666665,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,0.7423812898653437,4.0,2.0052424639580604,1.605308219178082,1.800327332242226,1.0,4.0,1.0,4.0,1.6089056920814953,0.0,0.0,1.4431047475508665,3.333333333333333,0.0,2.5,0.0,3.75,3.333333333333333,3.0,3.076923076923077,6.0,2.5,3.0,1.0,2.0833333333333335,1.0,2.0,2.096774193548387,4.0,4.0,2.0,2.4929775280898876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.727272727272727,5.0,8.0,4.0,141000.0
1389,0.0,3.0,0.7191780821917808,0.6353034658440253,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,2.0,8.88888888888889,5.0,9.710144927536232,9.5,1.0,1.0,12.0,13.0,3.0,1.0,0.0,4.0,2.0,0.0,3.0,1.0,2.0,2.3387668320340187,5.0,0.0,1.8236301369863015,2.857610474631751,1.0,0.0,1.0,4.0,2.965763495064062,0.0,0.0,2.6601356443104747,3.333333333333333,0.0,5.0,0.0,3.75,3.333333333333333,0.0,3.8461538461538463,6.0,5.0,2.0,1.0,3.557692307692308,0.0,6.0,5.094086021505376,4.0,4.0,2.0,1.4115168539325842,0.5256064690026954,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.181818181818182,7.5,8.0,4.0,377500.0
478,2.3529411764705883,3.0,2.8767123287671232,0.5792610250297974,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8.88888888888889,5.0,9.710144927536232,9.333333333333334,3.0,1.0,12.0,13.0,1.0,4.825,0.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,9.216609589041095,3.5237315875613753,1.0,0.0,1.0,4.0,3.6441923965553458,2.7796610169491527,0.0,4.350037678975132,0.0,0.0,5.0,5.0,3.75,3.333333333333333,0.0,5.384615384615384,6.0,2.5,2.0,3.0,3.557692307692308,0.0,6.0,4.663978494623656,4.0,4.0,2.0,2.907303370786517,1.1320754716981132,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.8181818181818183,2.5,8.0,4.0,380000.0
88,8.235294117647058,1.0,0.6506849315068493,0.12391035079109117,1.0,1.0,3.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,4.0,5.0,5.555555555555555,5.0,9.927536231884059,9.833333333333332,1.0,1.0,12.0,13.0,3.0,0.475,2.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,2.6198630136986303,1.0016366612111292,1.0,0.0,1.0,4.0,0.5839109430791851,2.963680387409201,0.0,1.6767143933685003,0.0,0.0,5.0,5.0,2.5,3.333333333333333,2.0,1.5384615384615385,6.0,0.0,2.0,5.0,3.6538461538461537,1.0,4.0,3.548387096774194,4.0,4.0,2.0,0.0,3.1536388140161726,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.545454545454545,7.5,6.0,5.0,164500.0
1154,0.5882352941176471,4.0,1.2777397260273968,0.21454112038140644,1.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,2.0,5.555555555555555,8.75,4.202898550724638,9.5,1.0,1.0,13.0,14.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.9532246633593195,5.0,0.0,1.1900684931506849,1.3355155482815055,1.0,0.0,1.0,4.0,1.012392354547364,0.0,0.0,0.9080633006782215,0.0,0.0,2.5,0.0,2.5,3.333333333333333,3.0,2.307692307692308,6.0,0.0,2.0,5.0,3.4294871794871797,2.0,2.0,2.903225806451613,4.0,4.0,2.0,0.0,0.0,0.9486166007905138,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.545454545454545,5.0,8.0,4.0,120500.0
306,0.0,3.0,2.0205479452054793,0.42468858818855315,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.777777777777778,5.0,9.565217391304348,9.166666666666666,1.0,1.0,5.0,5.0,3.0,1.5375,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.593905031892275,5.0,0.0,2.2945205479452055,3.273322422258593,1.0,0.0,1.0,4.0,3.4992648603234615,0.0,0.0,3.138658628485305,3.333333333333333,0.0,5.0,0.0,3.75,3.333333333333333,2.0,4.615384615384616,6.0,0.0,2.0,1.0,3.4935897435897436,0.0,6.0,5.967741935483871,4.0,4.0,2.0,1.1797752808988764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.454545454545454,2.5,8.0,4.0,305900.0
1399,1.7647058823529413,3.0,1.3356164383561644,0.27577181051204747,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,0.0,4.444444444444445,3.75,5.652173913043478,5.333333333333333,1.0,1.0,12.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,0.31892274982282065,1.0,2.306684141546527,2.893835616438356,1.9770867430441899,1.0,2.0,1.0,0.0,1.6845200588111742,3.7191283292978206,0.0,2.9577995478522983,3.333333333333333,0.0,2.5,5.0,3.75,3.333333333333333,3.0,3.8461538461538463,2.0,0.0,2.0,1.0,1.762820512820513,2.0,2.0,1.6129032258064515,4.0,4.0,2.0,0.0,0.0,1.6600790513833994,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6363636363636367,7.5,8.0,4.0,138000.0
214,0.0,3.0,0.7534246575342465,0.5734184019257286,1.0,1.0,1.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,4.444444444444445,5.0,8.91304347826087,7.5,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,0.0,1.268603827072998,5.0,0.0,1.172945205479452,1.620294599018003,1.0,0.0,1.0,4.0,1.3778617937408109,0.0,0.0,1.2358703843255463,0.0,5.0,2.5,0.0,3.75,3.333333333333333,3.0,2.307692307692308,6.0,0.0,4.0,1.0,3.2371794871794872,2.0,4.0,3.870967741935484,4.0,4.0,2.0,1.5730337078651684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.454545454545454,0.0,8.0,4.0,156000.0
988,0.0,3.0,2.1232876712328768,0.4140783846315642,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,8.88888888888889,5.0,9.927536231884059,10.0,3.0,1.0,12.0,13.0,3.0,2.8125,0.0,4.0,2.0,0.0,3.0,0.0,2.0,2.916371367824238,5.0,0.0,1.2157534246575343,3.158756137479542,1.0,0.0,1.0,4.0,3.373240915773997,0.0,0.0,3.025621703089676,3.333333333333333,0.0,5.0,5.0,3.75,3.333333333333333,0.0,4.615384615384616,6.0,2.5,2.0,1.0,3.685897435897436,0.0,6.0,4.072580645161291,4.0,4.0,2.0,1.1797752808988764,1.280323450134771,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.727272727272727,10.0,6.0,5.0,395192.0
